date_id,time_period,category_id,volume_code,volume_index
199203,1992-03-01,15,JO5F,41.9
199204,1992-04-01,15,JO5F,40.6
199205,1992-05-01,15,JO5F,40.0
199206,1992-06-01,15,JO5F,40.8
199207,1992-07-01,15,JO5F,42.8
199208,1992-08-01,15,JO5F,43.5
199209,1992-09-01,15,JO5F,42.9
199210,1992-10-01,15,JO5F,41.4
199211,1992-11-01,15,JO5F,42.7
199212,1992-12-01,15,JO5F,42.8
199301,1993-01-01,15,JO5F,44.3
199302,1993-02-01,15,JO5F,45.2
199303,1993-03-01,15,JO5F,43.9
199304,1993-04-01,15,JO5F,44.3
199305,1993-05-01,15,JO5F,44.6
199306,1993-06-01,15,JO5F,44.5
199307,1993-07-01,15,JO5F,45.4
199308,1993-08-01,15,JO5F,45.4
199309,1993-09-01,15,JO5F,45.3
199310,1993-10-01,15,JO5F,46.0
199311,1993-11-01,15,JO5F,46.7
199312,1993-12-01,15,JO5F,45.3
199401,1994-01-01,15,JO5F,47.0
199402,1994-02-01,15,JO5F,45.8
199403,1994-03-01,15,JO5F,46.1
199404,1994-04-01,15,JO5F,47.2
199405,1994-05-01,15,JO5F,47.7
199406,1994-06-01,15,JO5F,47.7
199407,1994-07-01,15,JO5F,47.9
199408,1994-08-01,15,JO5F,48.7
199409,1994-09-01,15,JO5F,48.6
199410,1994-10-01,15,JO5F,49.6
199411,1994-11-01,15,JO5F,49.6
199412,1994-12-01,15,JO5F,50.9
199501,1995-01-01,15,JO5F,48.3
199502,1995-02-01,15,JO5F,48.9
199503,1995-03-01,15,JO5F,50.0
199504,1995-04-01,15,JO5F,50.8
199505,1995-05-01,15,JO5F,53.0
199506,1995-06-01,15,JO5F,53.0
199507,1995-07-01,15,JO5F,53.0
199508,1995-08-01,15,JO5F,54.0
199509,1995-09-01,15,JO5F,54.9
199510,1995-10-01,15,JO5F,56.8
199511,1995-11-01,15,JO5F,55.6
199512,1995-12-01,15,JO5F,58.8
199601,1996-01-01,15,JO5F,54.4
199602,1996-02-01,15,JO5F,57.5
199603,1996-03-01,15,JO5F,59.0
199604,1996-04-01,15,JO5F,54.0
199605,1996-05-01,15,JO5F,57.7
199606,1996-06-01,15,JO5F,57.0
199607,1996-07-01,15,JO5F,57.8
199608,1996-08-01,15,JO5F,59.2
199609,1996-09-01,15,JO5F,61.9
199610,1996-10-01,15,JO5F,60.4
199611,1996-11-01,15,JO5F,64.6
199612,1996-12-01,15,JO5F,60.8
199701,1997-01-01,15,JO5F,61.9
199702,1997-02-01,15,JO5F,63.1
199703,1997-03-01,15,JO5F,59.3
199704,1997-04-01,15,JO5F,65.6
199705,1997-05-01,15,JO5F,64.8
199706,1997-06-01,15,JO5F,71.3
199707,1997-07-01,15,JO5F,66.0
199708,1997-08-01,15,JO5F,65.9
199709,1997-09-01,15,JO5F,64.4
199710,1997-10-01,15,JO5F,66.0
199711,1997-11-01,15,JO5F,67.8
199712,1997-12-01,15,JO5F,65.5
199801,1998-01-01,15,JO5F,68.3
199802,1998-02-01,15,JO5F,67.5
199803,1998-03-01,15,JO5F,67.6
199804,1998-04-01,15,JO5F,67.6
199805,1998-05-01,15,JO5F,65.5
199806,1998-06-01,15,JO5F,68.3
199807,1998-07-01,15,JO5F,68.8
199808,1998-08-01,15,JO5F,67.1
199809,1998-09-01,15,JO5F,70.6
199810,1998-10-01,15,JO5F,70.0
199811,1998-11-01,15,JO5F,70.7
199812,1998-12-01,15,JO5F,73.3
199901,1999-01-01,15,JO5F,77.7
199902,1999-02-01,15,JO5F,73.7
199903,1999-03-01,15,JO5F,74.0
199904,1999-04-01,15,JO5F,73.1
199905,1999-05-01,15,JO5F,77.1
199906,1999-06-01,15,JO5F,76.8
199907,1999-07-01,15,JO5F,78.2
199908,1999-08-01,15,JO5F,79.8
199909,1999-09-01,15,JO5F,78.6
199910,1999-10-01,15,JO5F,78.9
199911,1999-11-01,15,JO5F,79.5
199912,1999-12-01,15,JO5F,78.3
200001,2000-01-01,15,JO5F,87.5
200002,2000-02-01,15,JO5F,79.5
200003,2000-03-01,15,JO5F,82.2
200004,2000-04-01,15,JO5F,82.3
200005,2000-05-01,15,JO5F,82.1
200006,2000-06-01,15,JO5F,84.2
200007,2000-07-01,15,JO5F,85.3
200008,2000-08-01,15,JO5F,86.8
200009,2000-09-01,15,JO5F,86.5
200010,2000-10-01,15,JO5F,87.8
200011,2000-11-01,15,JO5F,87.1
200012,2000-12-01,15,JO5F,91.9
200101,2001-01-01,15,JO5F,90.8
200102,2001-02-01,15,JO5F,103.4
200103,2001-03-01,15,JO5F,108.0
200104,2001-04-01,15,JO5F,111.0
200105,2001-05-01,15,JO5F,108.8
200106,2001-06-01,15,JO5F,111.0
200107,2001-07-01,15,JO5F,113.2
200108,2001-08-01,15,JO5F,115.7
200109,2001-09-01,15,JO5F,111.7
200110,2001-10-01,15,JO5F,120.9
200111,2001-11-01,15,JO5F,110.2
200112,2001-12-01,15,JO5F,123.4
200201,2002-01-01,15,JO5F,113.4
200202,2002-02-01,15,JO5F,113.6
200203,2002-03-01,15,JO5F,108.3
200204,2002-04-01,15,JO5F,110.0
200205,2002-05-01,15,JO5F,113.7
200206,2002-06-01,15,JO5F,111.1
200207,2002-07-01,15,JO5F,109.3
200208,2002-08-01,15,JO5F,108.8
200209,2002-09-01,15,JO5F,114.8
200210,2002-10-01,15,JO5F,114.1
200211,2002-11-01,15,JO5F,123.7
200212,2002-12-01,15,JO5F,116.4
200301,2003-01-01,15,JO5F,113.8
200302,2003-02-01,15,JO5F,115.4
200303,2003-03-01,15,JO5F,114.6
200304,2003-04-01,15,JO5F,114.3
200305,2003-05-01,15,JO5F,115.9
200306,2003-06-01,15,JO5F,114.5
200307,2003-07-01,15,JO5F,118.2
200308,2003-08-01,15,JO5F,120.5
200309,2003-09-01,15,JO5F,119.3
200310,2003-10-01,15,JO5F,117.6
200311,2003-11-01,15,JO5F,122.0
200312,2003-12-01,15,JO5F,118.7
200401,2004-01-01,15,JO5F,119.6
200402,2004-02-01,15,JO5F,120.6
200403,2004-03-01,15,JO5F,121.7
200404,2004-04-01,15,JO5F,119.8
200405,2004-05-01,15,JO5F,117.8
200406,2004-06-01,15,JO5F,124.5
200407,2004-07-01,15,JO5F,123.2
200408,2004-08-01,15,JO5F,122.9
200409,2004-09-01,15,JO5F,127.1
200410,2004-10-01,15,JO5F,122.4
200411,2004-11-01,15,JO5F,124.9
200412,2004-12-01,15,JO5F,118.7
200501,2005-01-01,15,JO5F,127.4
200502,2005-02-01,15,JO5F,119.0
200503,2005-03-01,15,JO5F,118.5
200504,2005-04-01,15,JO5F,122.0
200505,2005-05-01,15,JO5F,120.6
200506,2005-06-01,15,JO5F,119.1
200507,2005-07-01,15,JO5F,121.2
200508,2005-08-01,15,JO5F,117.1
200509,2005-09-01,15,JO5F,121.0
200510,2005-10-01,15,JO5F,121.2
200511,2005-11-01,15,JO5F,120.4
200512,2005-12-01,15,JO5F,125.0
200601,2006-01-01,15,JO5F,124.8
200602,2006-02-01,15,JO5F,125.5
200603,2006-03-01,15,JO5F,128.5
200604,2006-04-01,15,JO5F,135.5
200605,2006-05-01,15,JO5F,136.6
200606,2006-06-01,15,JO5F,133.7
200607,2006-07-01,15,JO5F,125.6
200608,2006-08-01,15,JO5F,132.9
200609,2006-09-01,15,JO5F,124.2
200610,2006-10-01,15,JO5F,128.8
200611,2006-11-01,15,JO5F,128.5
200612,2006-12-01,15,JO5F,134.2
200701,2007-01-01,15,JO5F,132.7
200702,2007-02-01,15,JO5F,136.4
200703,2007-03-01,15,JO5F,134.1
200704,2007-04-01,15,JO5F,126.8
200705,2007-05-01,15,JO5F,131.0
200706,2007-06-01,15,JO5F,138.3
200707,2007-07-01,15,JO5F,137.4
200708,2007-08-01,15,JO5F,133.7
200709,2007-09-01,15,JO5F,133.1
200710,2007-10-01,15,JO5F,137.1
200711,2007-11-01,15,JO5F,126.9
200712,2007-12-01,15,JO5F,136.3
200801,2008-01-01,15,JO5F,135.3
200802,2008-02-01,15,JO5F,129.0
200803,2008-03-01,15,JO5F,135.4
200804,2008-04-01,15,JO5F,134.0
200805,2008-05-01,15,JO5F,130.9
200806,2008-06-01,15,JO5F,125.7
200807,2008-07-01,15,JO5F,125.7
200808,2008-08-01,15,JO5F,131.8
200809,2008-09-01,15,JO5F,125.2
200810,2008-10-01,15,JO5F,113.6
200811,2008-11-01,15,JO5F,125.1
200812,2008-12-01,15,JO5F,132.5
200901,2009-01-01,15,JO5F,125.1
200902,2009-02-01,15,JO5F,125.4
200903,2009-03-01,15,JO5F,117.7
200904,2009-04-01,15,JO5F,119.4
200905,2009-05-01,15,JO5F,120.0
200906,2009-06-01,15,JO5F,113.3
200907,2009-07-01,15,JO5F,124.2
200908,2009-08-01,15,JO5F,121.9
200909,2009-09-01,15,JO5F,123.1
200910,2009-10-01,15,JO5F,121.2
200911,2009-11-01,15,JO5F,124.1
200912,2009-12-01,15,JO5F,122.0
201001,2010-01-01,15,JO5F,101.6
201002,2010-02-01,15,JO5F,119.4
201003,2010-03-01,15,JO5F,122.5
201004,2010-04-01,15,JO5F,110.1
201005,2010-05-01,15,JO5F,120.1
201006,2010-06-01,15,JO5F,126.9
201007,2010-07-01,15,JO5F,123.1
201008,2010-08-01,15,JO5F,119.9
201009,2010-09-01,15,JO5F,119.8
201010,2010-10-01,15,JO5F,117.3
201011,2010-11-01,15,JO5F,114.5
201012,2010-12-01,15,JO5F,111.9
201101,2011-01-01,15,JO5F,117.6
201102,2011-02-01,15,JO5F,107.7
201103,2011-03-01,15,JO5F,110.3
201104,2011-04-01,15,JO5F,104.5
201105,2011-05-01,15,JO5F,107.8
201106,2011-06-01,15,JO5F,107.6
201107,2011-07-01,15,JO5F,104.6
201108,2011-08-01,15,JO5F,109.4
201109,2011-09-01,15,JO5F,113.9
201110,2011-10-01,15,JO5F,114.6
201111,2011-11-01,15,JO5F,101.9
201112,2011-12-01,15,JO5F,102.4
201201,2012-01-01,15,JO5F,118.0
201202,2012-02-01,15,JO5F,112.0
201203,2012-03-01,15,JO5F,111.6
201204,2012-04-01,15,JO5F,116.8
201205,2012-05-01,15,JO5F,116.7
201206,2012-06-01,15,JO5F,113.2
201207,2012-07-01,15,JO5F,115.0
201208,2012-08-01,15,JO5F,107.1
201209,2012-09-01,15,JO5F,103.1
201210,2012-10-01,15,JO5F,105.6
201211,2012-11-01,15,JO5F,104.8
201212,2012-12-01,15,JO5F,102.6
201301,2013-01-01,15,JO5F,87.2
201302,2013-02-01,15,JO5F,94.0
201303,2013-03-01,15,JO5F,89.8
201304,2013-04-01,15,JO5F,94.3
201305,2013-05-01,15,JO5F,94.7
201306,2013-06-01,15,JO5F,93.9
201307,2013-07-01,15,JO5F,91.8
201308,2013-08-01,15,JO5F,96.3
201309,2013-09-01,15,JO5F,96.4
201310,2013-10-01,15,JO5F,93.9
201311,2013-11-01,15,JO5F,96.5
201312,2013-12-01,15,JO5F,95.2
201401,2014-01-01,15,JO5F,99.5
201402,2014-02-01,15,JO5F,97.1
201403,2014-03-01,15,JO5F,99.5
201404,2014-04-01,15,JO5F,99.8
201405,2014-05-01,15,JO5F,97.6
201406,2014-06-01,15,JO5F,100.5
201407,2014-07-01,15,JO5F,97.4
201408,2014-08-01,15,JO5F,101.6
201409,2014-09-01,15,JO5F,100.6
201410,2014-10-01,15,JO5F,102.6
201411,2014-11-01,15,JO5F,93.0
201412,2014-12-01,15,JO5F,107.5
201501,2015-01-01,15,JO5F,105.9
201502,2015-02-01,15,JO5F,109.8
201503,2015-03-01,15,JO5F,111.7
201504,2015-04-01,15,JO5F,102.4
201505,2015-05-01,15,JO5F,107.0
201506,2015-06-01,15,JO5F,103.1
201507,2015-07-01,15,JO5F,109.3
201508,2015-08-01,15,JO5F,105.4
201509,2015-09-01,15,JO5F,107.6
201510,2015-10-01,15,JO5F,105.6
201511,2015-11-01,15,JO5F,106.3
201512,2015-12-01,15,JO5F,109.9
201601,2016-01-01,15,JO5F,105.9
201602,2016-02-01,15,JO5F,103.5
201603,2016-03-01,15,JO5F,100.9
201604,2016-04-01,15,JO5F,95.5
201605,2016-05-01,15,JO5F,108.9
201606,2016-06-01,15,JO5F,108.3
201607,2016-07-01,15,JO5F,106.7
201608,2016-08-01,15,JO5F,102.0
201609,2016-09-01,15,JO5F,107.8
201610,2016-10-01,15,JO5F,105.8
201611,2016-11-01,15,JO5F,104.0
201612,2016-12-01,15,JO5F,106.5
201701,2017-01-01,15,JO5F,108.6
201702,2017-02-01,15,JO5F,108.3
201703,2017-03-01,15,JO5F,108.8
201704,2017-04-01,15,JO5F,108.4
201705,2017-05-01,15,JO5F,103.6
201706,2017-06-01,15,JO5F,109.8
201707,2017-07-01,15,JO5F,108.6
201708,2017-08-01,15,JO5F,110.1
201709,2017-09-01,15,JO5F,108.8
201710,2017-10-01,15,JO5F,110.4
201711,2017-11-01,15,JO5F,109.5
201712,2017-12-01,15,JO5F,107.9
201801,2018-01-01,15,JO5F,109.3
201802,2018-02-01,15,JO5F,107.5
201803,2018-03-01,15,JO5F,109.3
201804,2018-04-01,15,JO5F,109.7
201805,2018-05-01,15,JO5F,107.3
201806,2018-06-01,15,JO5F,108.7
201807,2018-07-01,15,JO5F,108.5
201808,2018-08-01,15,JO5F,112.7
201809,2018-09-01,15,JO5F,111.3
201810,2018-10-01,15,JO5F,111.1
201811,2018-11-01,15,JO5F,113.6
201812,2018-12-01,15,JO5F,110.3
201901,2019-01-01,15,JO5F,107.3
201902,2019-02-01,15,JO5F,108.0
201903,2019-03-01,15,JO5F,121.2
201904,2019-04-01,15,JO5F,110.4
201905,2019-05-01,15,JO5F,112.4
201906,2019-06-01,15,JO5F,109.5
201907,2019-07-01,15,JO5F,113.4
201908,2019-08-01,15,JO5F,113.0
201909,2019-09-01,15,JO5F,125.3
201910,2019-10-01,15,JO5F,118.0
201911,2019-11-01,15,JO5F,121.8
201912,2019-12-01,15,JO5F,124.9
202001,2020-01-01,15,JO5F,120.2
202002,2020-02-01,15,JO5F,119.5
202003,2020-03-01,15,JO5F,125.0
202004,2020-04-01,15,JO5F,84.9
202005,2020-05-01,15,JO5F,95.5
202006,2020-06-01,15,JO5F,127.7
202007,2020-07-01,15,JO5F,128.2
202008,2020-08-01,15,JO5F,125.1
202009,2020-09-01,15,JO5F,124.6
202010,2020-10-01,15,JO5F,133.3
202011,2020-11-01,15,JO5F,122.0
202012,2020-12-01,15,JO5F,120.6
202101,2021-01-01,15,JO5F,102.7
202102,2021-02-01,15,JO5F,124.7
202103,2021-03-01,15,JO5F,114.1
202104,2021-04-01,15,JO5F,137.4
202105,2021-05-01,15,JO5F,140.5
202106,2021-06-01,15,JO5F,128.7
202107,2021-07-01,15,JO5F,122.9
202108,2021-08-01,15,JO5F,120.8
202109,2021-09-01,15,JO5F,119.1
202110,2021-10-01,15,JO5F,128.9
202111,2021-11-01,15,JO5F,120.7
202112,2021-12-01,15,JO5F,111.0
202201,2022-01-01,15,JO5F,121.7
202202,2022-02-01,15,JO5F,120.9
202203,2022-03-01,15,JO5F,114.1
202204,2022-04-01,15,JO5F,113.7
202205,2022-05-01,15,JO5F,108.8
202206,2022-06-01,15,JO5F,107.9
202207,2022-07-01,15,JO5F,105.4
202208,2022-08-01,15,JO5F,106.5
202209,2022-09-01,15,JO5F,105.1
202210,2022-10-01,15,JO5F,104.3
202211,2022-11-01,15,JO5F,105.9
202212,2022-12-01,15,JO5F,105.7
202301,2023-01-01,15,JO5F,103.7
202302,2023-02-01,15,JO5F,102.8
202303,2023-03-01,15,JO5F,100.5
202304,2023-04-01,15,JO5F,99.3
202305,2023-05-01,15,JO5F,98.9
202306,2023-06-01,15,JO5F,97.6
202307,2023-07-01,15,JO5F,102.2
202308,2023-08-01,15,JO5F,101.2
202309,2023-09-01,15,JO5F,99.6
202310,2023-10-01,15,JO5F,99.8
202311,2023-11-01,15,JO5F,99.0
202312,2023-12-01,15,JO5F,96.7
202401,2024-01-01,15,JO5F,96.9
202402,2024-02-01,15,JO5F,99.2
202403,2024-03-01,15,JO5F,98.6
202404,2024-04-01,15,JO5F,98.1
202405,2024-05-01,15,JO5F,100.4
202406,2024-06-01,15,JO5F,98.3
202407,2024-07-01,15,JO5F,99.7
202408,2024-08-01,15,JO5F,101.7
202409,2024-09-01,15,JO5F,102.0
202410,2024-10-01,15,JO5F,103.1
202411,2024-11-01,15,JO5F,102.9
202412,2024-12-01,15,JO5F,104.7
202501,2025-01-01,15,JO5F,106.7
202502,2025-02-01,15,JO5F,113.6
202503,2025-03-01,15,JO5F,111.0
202504,2025-04-01,15,JO5F,113.9
202505,2025-05-01,15,JO5F,108.7
202506,2025-06-01,15,JO5F,117.0
202507,2025-07-01,15,JO5F,113.5
202508,2025-08-01,15,JO5F,113.0
202509,2025-09-01,15,JO5F,116.4
202510,2025-10-01,15,JO5F,114.1
202511,2025-11-01,15,JO5F,115.6
202512,2025-12-01,15,JO5F,110.1
202601,2026-01-01,15,JO5F,114.7
202602,2026-02-01,15,JO5F,115.1
202603,2026-03-01,15,JO5F,120.6
202604,2026-04-01,15,JO5F,113.8
202605,2026-05-01,15,JO5F,125.3
202606,2026-06-01,15,JO5F,125.4
198801,1988-01-01,16,JO5D,72.6
198802,1988-02-01,16,JO5D,70.7
198803,1988-03-01,16,JO5D,70.2
198804,1988-04-01,16,JO5D,71.3
198805,1988-05-01,16,JO5D,71.6
198806,1988-06-01,16,JO5D,74.8
198807,1988-07-01,16,JO5D,76.4
198808,1988-08-01,16,JO5D,77.6
198809,1988-09-01,16,JO5D,77.2
198810,1988-10-01,16,JO5D,77.4
198811,1988-11-01,16,JO5D,78.7
198812,1988-12-01,16,JO5D,84.0
198901,1989-01-01,16,JO5D,76.3
198902,1989-02-01,16,JO5D,76.1
198903,1989-03-01,16,JO5D,76.1
198904,1989-04-01,16,JO5D,75.2
198905,1989-05-01,16,JO5D,76.2
198906,1989-06-01,16,JO5D,76.1
198907,1989-07-01,16,JO5D,74.6
198908,1989-08-01,16,JO5D,77.3
198909,1989-09-01,16,JO5D,77.4
198910,1989-10-01,16,JO5D,78.2
198911,1989-11-01,16,JO5D,79.0
198912,1989-12-01,16,JO5D,84.3
199001,1990-01-01,16,JO5D,77.3
199002,1990-02-01,16,JO5D,79.4
199003,1990-03-01,16,JO5D,78.8
199004,1990-04-01,16,JO5D,74.1
199005,1990-05-01,16,JO5D,76.6
199006,1990-06-01,16,JO5D,75.1
199007,1990-07-01,16,JO5D,75.4
199008,1990-08-01,16,JO5D,73.6
199009,1990-09-01,16,JO5D,73.5
199010,1990-10-01,16,JO5D,74.1
199011,1990-11-01,16,JO5D,74.8
199012,1990-12-01,16,JO5D,79.8
199101,1991-01-01,16,JO5D,76.0
199102,1991-02-01,16,JO5D,72.2
199103,1991-03-01,16,JO5D,76.3
199104,1991-04-01,16,JO5D,77.6
199105,1991-05-01,16,JO5D,75.3
199106,1991-06-01,16,JO5D,72.5
199107,1991-07-01,16,JO5D,74.1
199108,1991-08-01,16,JO5D,73.3
199109,1991-09-01,16,JO5D,74.7
199110,1991-10-01,16,JO5D,75.1
199111,1991-11-01,16,JO5D,76.6
199112,1991-12-01,16,JO5D,75.2
199201,1992-01-01,16,JO5D,75.7
199202,1992-02-01,16,JO5D,75.6
199203,1992-03-01,16,JO5D,76.2
199204,1992-04-01,16,JO5D,78.3
199205,1992-05-01,16,JO5D,79.6
199206,1992-06-01,16,JO5D,79.3
199207,1992-07-01,16,JO5D,71.2
199208,1992-08-01,16,JO5D,75.9
199209,1992-09-01,16,JO5D,75.6
199210,1992-10-01,16,JO5D,75.3
199211,1992-11-01,16,JO5D,73.6
199212,1992-12-01,16,JO5D,73.5
199301,1993-01-01,16,JO5D,76.4
199302,1993-02-01,16,JO5D,76.5
199303,1993-03-01,16,JO5D,77.3
199304,1993-04-01,16,JO5D,79.7
199305,1993-05-01,16,JO5D,77.0
199306,1993-06-01,16,JO5D,83.0
199307,1993-07-01,16,JO5D,75.9
199308,1993-08-01,16,JO5D,81.5
199309,1993-09-01,16,JO5D,79.9
199310,1993-10-01,16,JO5D,79.0
199311,1993-11-01,16,JO5D,78.7
199312,1993-12-01,16,JO5D,77.8
199401,1994-01-01,16,JO5D,83.7
199402,1994-02-01,16,JO5D,80.7
199403,1994-03-01,16,JO5D,82.3
199404,1994-04-01,16,JO5D,80.4
199405,1994-05-01,16,JO5D,81.8
199406,1994-06-01,16,JO5D,81.7
199407,1994-07-01,16,JO5D,81.8
199408,1994-08-01,16,JO5D,82.7
199409,1994-09-01,16,JO5D,82.4
199410,1994-10-01,16,JO5D,82.2
199411,1994-11-01,16,JO5D,81.9
199412,1994-12-01,16,JO5D,82.9
199501,1995-01-01,16,JO5D,83.9
199502,1995-02-01,16,JO5D,82.5
199503,1995-03-01,16,JO5D,80.4
199504,1995-04-01,16,JO5D,78.7
199505,1995-05-01,16,JO5D,78.7
199506,1995-06-01,16,JO5D,78.0
199507,1995-07-01,16,JO5D,78.6
199508,1995-08-01,16,JO5D,78.3
199509,1995-09-01,16,JO5D,79.6
199510,1995-10-01,16,JO5D,81.2
199511,1995-11-01,16,JO5D,81.7
199512,1995-12-01,16,JO5D,81.7
199601,1996-01-01,16,JO5D,78.7
199602,1996-02-01,16,JO5D,81.4
199603,1996-03-01,16,JO5D,81.5
199604,1996-04-01,16,JO5D,83.6
199605,1996-05-01,16,JO5D,83.3
199606,1996-06-01,16,JO5D,83.8
199607,1996-07-01,16,JO5D,85.2
199608,1996-08-01,16,JO5D,84.1
199609,1996-09-01,16,JO5D,86.3
199610,1996-10-01,16,JO5D,87.4
199611,1996-11-01,16,JO5D,86.9
199612,1996-12-01,16,JO5D,84.9
199701,1997-01-01,16,JO5D,82.3
199702,1997-02-01,16,JO5D,84.8
199703,1997-03-01,16,JO5D,85.5
199704,1997-04-01,16,JO5D,88.4
199705,1997-05-01,16,JO5D,85.7
199706,1997-06-01,16,JO5D,87.4
199707,1997-07-01,16,JO5D,87.3
199708,1997-08-01,16,JO5D,87.7
199709,1997-09-01,16,JO5D,87.3
199710,1997-10-01,16,JO5D,87.9
199711,1997-11-01,16,JO5D,89.2
199712,1997-12-01,16,JO5D,91.8
199801,1998-01-01,16,JO5D,92.3
199802,1998-02-01,16,JO5D,92.4
199803,1998-03-01,16,JO5D,89.8
199804,1998-04-01,16,JO5D,92.2
199805,1998-05-01,16,JO5D,97.0
199806,1998-06-01,16,JO5D,89.4
199807,1998-07-01,16,JO5D,92.6
199808,1998-08-01,16,JO5D,94.2
199809,1998-09-01,16,JO5D,96.1
199810,1998-10-01,16,JO5D,94.4
199811,1998-11-01,16,JO5D,94.0
199812,1998-12-01,16,JO5D,96.0
199901,1999-01-01,16,JO5D,95.8
199902,1999-02-01,16,JO5D,100.4
199903,1999-03-01,16,JO5D,101.6
199904,1999-04-01,16,JO5D,98.5
199905,1999-05-01,16,JO5D,100.1
199906,1999-06-01,16,JO5D,99.9
199907,1999-07-01,16,JO5D,102.5
199908,1999-08-01,16,JO5D,102.1
199909,1999-09-01,16,JO5D,101.6
199910,1999-10-01,16,JO5D,103.2
199911,1999-11-01,16,JO5D,105.2
199912,1999-12-01,16,JO5D,101.0
200001,2000-01-01,16,JO5D,106.5
200002,2000-02-01,16,JO5D,102.9
200003,2000-03-01,16,JO5D,108.4
200004,2000-04-01,16,JO5D,104.0
200005,2000-05-01,16,JO5D,109.1
200006,2000-06-01,16,JO5D,107.6
200007,2000-07-01,16,JO5D,106.7
200008,2000-08-01,16,JO5D,107.5
200009,2000-09-01,16,JO5D,104.9
200010,2000-10-01,16,JO5D,107.0
200011,2000-11-01,16,JO5D,109.8
200012,2000-12-01,16,JO5D,111.6
200101,2001-01-01,16,JO5D,109.2
200102,2001-02-01,16,JO5D,117.3
200103,2001-03-01,16,JO5D,117.0
200104,2001-04-01,16,JO5D,120.4
200105,2001-05-01,16,JO5D,131.5
200106,2001-06-01,16,JO5D,126.9
200107,2001-07-01,16,JO5D,124.8
200108,2001-08-01,16,JO5D,128.8
200109,2001-09-01,16,JO5D,131.0
200110,2001-10-01,16,JO5D,135.0
200111,2001-11-01,16,JO5D,134.3
200112,2001-12-01,16,JO5D,139.5
200201,2002-01-01,16,JO5D,128.8
200202,2002-02-01,16,JO5D,130.5
200203,2002-03-01,16,JO5D,143.8
200204,2002-04-01,16,JO5D,140.8
200205,2002-05-01,16,JO5D,133.9
200206,2002-06-01,16,JO5D,133.9
200207,2002-07-01,16,JO5D,137.7
200208,2002-08-01,16,JO5D,136.9
200209,2002-09-01,16,JO5D,142.8
200210,2002-10-01,16,JO5D,134.2
200211,2002-11-01,16,JO5D,137.9
200212,2002-12-01,16,JO5D,131.9
200301,2003-01-01,16,JO5D,138.7
200302,2003-02-01,16,JO5D,138.7
200303,2003-03-01,16,JO5D,142.3
200304,2003-04-01,16,JO5D,141.6
200305,2003-05-01,16,JO5D,142.2
200306,2003-06-01,16,JO5D,143.5
200307,2003-07-01,16,JO5D,142.0
200308,2003-08-01,16,JO5D,141.5
200309,2003-09-01,16,JO5D,144.8
200310,2003-10-01,16,JO5D,144.8
200311,2003-11-01,16,JO5D,139.8
200312,2003-12-01,16,JO5D,143.0
200401,2004-01-01,16,JO5D,146.3
200402,2004-02-01,16,JO5D,149.3
200403,2004-03-01,16,JO5D,148.2
200404,2004-04-01,16,JO5D,154.0
200405,2004-05-01,16,JO5D,151.4
200406,2004-06-01,16,JO5D,148.5
200407,2004-07-01,16,JO5D,152.6
200408,2004-08-01,16,JO5D,150.9
200409,2004-09-01,16,JO5D,148.6
200410,2004-10-01,16,JO5D,148.6
200411,2004-11-01,16,JO5D,149.5
200412,2004-12-01,16,JO5D,147.0
200501,2005-01-01,16,JO5D,146.6
200502,2005-02-01,16,JO5D,145.9
200503,2005-03-01,16,JO5D,145.1
200504,2005-04-01,16,JO5D,142.1
200505,2005-05-01,16,JO5D,143.2
200506,2005-06-01,16,JO5D,146.7
200507,2005-07-01,16,JO5D,141.1
200508,2005-08-01,16,JO5D,140.6
200509,2005-09-01,16,JO5D,140.9
200510,2005-10-01,16,JO5D,143.1
200511,2005-11-01,16,JO5D,140.5
200512,2005-12-01,16,JO5D,143.3
200601,2006-01-01,16,JO5D,136.2
200602,2006-02-01,16,JO5D,133.7
200603,2006-03-01,16,JO5D,130.8
200604,2006-04-01,16,JO5D,133.0
200605,2006-05-01,16,JO5D,133.9
200606,2006-06-01,16,JO5D,143.0
200607,2006-07-01,16,JO5D,137.2
200608,2006-08-01,16,JO5D,136.9
200609,2006-09-01,16,JO5D,140.2
200610,2006-10-01,16,JO5D,136.7
200611,2006-11-01,16,JO5D,139.4
200612,2006-12-01,16,JO5D,142.6
200701,2007-01-01,16,JO5D,148.6
200702,2007-02-01,16,JO5D,143.8
200703,2007-03-01,16,JO5D,141.2
200704,2007-04-01,16,JO5D,147.7
200705,2007-05-01,16,JO5D,142.8
200706,2007-06-01,16,JO5D,142.0
200707,2007-07-01,16,JO5D,139.6
200708,2007-08-01,16,JO5D,144.7
200709,2007-09-01,16,JO5D,140.8
200710,2007-10-01,16,JO5D,142.1
200711,2007-11-01,16,JO5D,144.1
200712,2007-12-01,16,JO5D,143.2
200801,2008-01-01,16,JO5D,144.2
200802,2008-02-01,16,JO5D,145.3
200803,2008-03-01,16,JO5D,135.1
200804,2008-04-01,16,JO5D,136.0
200805,2008-05-01,16,JO5D,145.3
200806,2008-06-01,16,JO5D,138.0
200807,2008-07-01,16,JO5D,138.3
200808,2008-08-01,16,JO5D,133.5
200809,2008-09-01,16,JO5D,134.6
200810,2008-10-01,16,JO5D,134.8
200811,2008-11-01,16,JO5D,136.0
200812,2008-12-01,16,JO5D,132.4
200901,2009-01-01,16,JO5D,132.6
